Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.6565622957753622,0.6565622957753622,-0.8196172665749984,0.8196172665749984,3,0,2,0,0
best,-1.0675968900685542,1.0675968900685542,-1.1173489957818359,1.1173489957818359,2,0,2,0,0
