Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9318978893120237,-0.9318978893120237,0.9318978893120237,-0.9318978893120237,4,1,0,1,0
best,0.999985940124701,-0.999985940124701,0.999985940124701,-0.999985940124701,4,0,1,0,1
