Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.2456308217420785,-0.2456308217420785,0.038109201544537286,-0.038109201544537286,4,0,0,1,0
best,0.01351351351351382,-0.01351351351351382,0.013513513513514097,-0.013513513513514097,4,1,0,0,0
