Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.71212300600642,74.71212300600642,-74.75485198377089,74.75485198377089,6,0,1,0,0
best,-74.98378200512006,74.98378200512006,-74.98627039394444,74.98627039394444,5,1,2,0,0
