Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.9448593977251,74.9448593977251,-74.95111041219862,74.95111041219862,5,0,1,0,1
best,-75.08543007170539,75.08543007170539,-75.09695830447741,75.09695830447741,4,1,1,0,1
