Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.014171530049350844,-0.014171530049350844,0.013514227983812743,-0.013514227983812743,4,1,1,0,0
best,0.005211300295101862,-0.005211300295101862,1.0249470772105695e-08,-1.0249470772105695e-08,4,1,1,0,1
