Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.013999044964964846,-0.013999044964964846,0.013513540050698492,-0.013513540050698492,4,1,1,0,0
best,9.311157202052112e-05,-9.311157202052112e-05,7.423186504373902e-08,-7.423186504373902e-08,4,1,1,0,1
