Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.014973280971853,7.014973280971853,-7.025720680812508,7.025720680812508,8,0,1,0,0
best,-7.509577749849794,7.509577749849794,-7.516863751279332,7.516863751279332,7,0,2,0,0
