Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.384026489467955,6.384026489467955,-6.384026489467958,6.384026489467958,9,1,0,0,0
best,-7.168437338821039,7.168437338821039,-7.240649578799287,7.240649578799287,8,0,2,0,0
