Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.667382976161496,6.667382976161496,-6.737716910038496,6.737716910038496,9,0,1,0,0
best,-7.107991305589022,7.107991305589022,-7.10846820515304,7.10846820515304,8,0,1,1,0
