Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.374668577338258,6.374668577338258,-6.384026423353013,6.384026423353013,9,0,0,1,0
best,-7.240839327976557,7.240839327976557,-7.3446631276247425,7.3446631276247425,8,0,2,0,0
