Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.711570783163809,6.711570783163809,-6.737723815235334,6.737723815235334,9,0,1,0,0
best,-7.268513545277349,7.268513545277349,-7.334372249781212,7.334372249781212,8,0,2,0,0
