Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.719526502451881,6.719526502451881,-6.742698020013871,6.742698020013871,9,0,1,0,0
best,-7.316304288956325,7.316304288956325,-7.355050736701916,7.355050736701916,8,0,2,0,0
