Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.557817514910347,6.557817514910347,-6.5653565067163635,6.5653565067163635,9,0,1,0,0
best,-7.158173820909363,7.158173820909363,-7.2317342121812445,7.2317342121812445,8,0,2,0,0
