Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.76643069142797,74.76643069142797,-74.84675000776593,74.84675000776593,6,0,1,0,1
best,-74.96242268343423,74.96242268343423,-75.0289845306781,75.0289845306781,7,0,2,1,1
