Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.88185572040396,74.88185572040396,-74.8825429673213,74.8825429673213,5,0,1,1,0
best,-74.97005386441067,74.97005386441067,-74.98935153593413,74.98935153593413,5,1,2,0,0
