Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.79592375850926,74.79592375850926,-74.8020164548516,74.8020164548516,7,0,1,1,1
best,-74.93655376589925,74.93655376589925,-74.93655396173486,74.93655396173486,6,0,1,0,2
