Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.77088458030126,74.77088458030126,-74.78329150175232,74.78329150175232,7,0,1,1,1
best,-74.88370591857102,74.88370591857102,-74.89089430035672,74.89089430035672,6,0,2,0,0
