Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.8018377690508177,0.8018377690508177,-0.8196172555500122,0.8196172555500122,3,0,2,2,0
best,-1.107083581510414,1.107083581510414,-1.1173490208885997,1.1173490208885997,2,0,2,1,0
