Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.9500563872952447,0.9500563872952447,-1.1173490300086257,1.1173490300086257,3,0,4,2,0
best,-1.0896186012998448,1.0896186012998448,-1.117348952121586,1.117348952121586,3,0,6,1,0
