Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0749114664897268,1.0749114664897268,-1.117349013225989,1.117349013225989,2,0,2,2,0
best,-1.1040095147270403,1.1040095147270403,-1.117347931857123,1.117347931857123,2,0,2,3,0
