Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1036162965217162,1.1036162965217162,-1.1173490303536386,1.1173490303536386,1,0,3,2,0
best,-1.1075441626705933,1.1075441626705933,-1.1173490317084682,1.1173490317084682,1,0,3,3,0
