Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.9519004584151591,0.9519004584151591,-1.1173490286264658,1.1173490286264658,3,3,3,1,1
best,-0.9780774989415805,0.9780774989415805,-1.1173490154252788,1.1173490154252788,3,3,5,1,2
