Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.367580880691042,7.367580880691042,-7.367963471554218,7.367963471554218,6,0,0,1,0
best,-7.611846579926623,7.611846579926623,-7.611846579926623,7.611846579926623,4,0,0,0,0
