Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.52035951590018,7.52035951590018,-7.522764752619739,7.522764752619739,6,0,1,0,0
best,-7.611846579926624,7.611846579926624,-7.611846579926624,7.611846579926624,4,0,0,0,0
