Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.526575684565653,7.526575684565653,-7.526575684565653,7.526575684565653,5,0,0,0,0
best,-7.611846579926624,7.611846579926624,-7.611846579926624,7.611846579926624,4,0,0,0,0
