Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.358460728505603,7.358460728505603,-7.358460728505603,7.358460728505603,6,0,0,0,0
best,-7.533370463099989,7.533370463099989,-7.533370463099989,7.533370463099989,5,0,0,0,0
