Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9291595560712466,-0.9291595560712466,0.9291595560712466,-0.9291595560712466,4,0,0,1,0
best,0.9346645654712504,-0.9346645654712504,0.9346645654712504,-0.9346645654712504,4,1,0,0,1
