Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9346645654712499,-0.9346645654712499,0.9346645654712499,-0.9346645654712499,4,0,0,0,1
best,0.9886092901451103,-0.9886092901451103,0.9886092901451103,-0.9886092901451103,4,1,1,2,1
