Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0612778416845048,1.0612778416845048,-1.117348265668081,1.117348265668081,2,0,4,0,0
best,-1.1005541302921389,1.1005541302921389,-1.1173482444833194,1.1173482444833194,2,1,4,0,0
