Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.9754869950587168,0.9754869950587168,-1.117348517153452,1.117348517153452,2,0,3,3,0
best,-1.1041004443882074,1.1041004443882074,-1.1173490335697827,1.1173490335697827,2,0,3,3,0
