Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.952536083186807,7.952536083186807,-7.952650035007118,7.952650035007118,1,0,1,0,2
best,-7.952650045445749,7.952650045445749,-7.952650045445747,7.952650045445747,0,0,0,1,1
