Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.950043317508506,7.950043317508506,-7.952650044164515,7.952650044164515,1,0,1,3,1
best,-7.952598842232425,7.952598842232425,-7.9526494051302095,7.9526494051302095,1,0,1,2,0
