Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.952113604671252,7.952113604671252,-7.9526493377097065,7.9526493377097065,1,0,1,1,2
best,-7.952113604671252,7.952113604671252,-7.9526493377097065,7.9526493377097065,1,0,1,1,1
