Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9318978893120242,-0.9318978893120242,0.9318978893120242,-0.9318978893120242,4,1,0,1,0
best,0.9999670154930491,-0.9999670154930491,0.9999670154930491,-0.9999670154930491,3,1,1,0,1
