Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9656189486837508,-0.9656189486837508,0.9656189486837508,-0.9656189486837508,4,1,0,1,1
best,0.9999771680464105,-0.9999771680464105,0.9999771680464105,-0.9999771680464105,4,1,1,0,1
