Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.383800504198457,6.383800504198457,-6.384026482698761,6.384026482698761,9,0,0,1,0
best,-7.310899166681969,7.310899166681969,-7.345351889697187,7.345351889697187,8,0,2,0,0
