Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.3840264894679555,6.3840264894679555,-6.384026489467955,6.384026489467955,9,1,0,0,0
best,-7.1407274017008495,7.1407274017008495,-7.143042174607971,7.143042174607971,8,0,1,1,0
