Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.129159806406409,7.129159806406409,-7.129243579946247,7.129243579946247,8,0,1,0,0
best,-7.386577851128539,7.386577851128539,-7.386958594121712,7.386958594121712,7,0,2,0,0
