Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.020058927334922094,-0.020058927334922094,0.013513514406733762,-0.013513514406733762,4,0,0,1,1
best,0.01351351351351382,-0.01351351351351382,0.013513513513514097,-0.013513513513514097,4,1,0,0,2
