Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9877627029521397,-0.9877627029521397,0.9877627029521397,-0.9877627029521397,4,1,1,0,0
best,0.9994336586875665,-0.9994336586875665,0.9994336586875665,-0.9994336586875665,4,1,1,0,0
