Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.929159556071246,-0.929159556071246,0.929159556071246,-0.929159556071246,4,1,0,1,0
best,0.9999904823513712,-0.9999904823513712,0.9999904823513712,-0.9999904823513712,4,2,1,0,1
