Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.6434324181843,74.6434324181843,-74.64495150183133,74.64495150183133,7,1,0,0,0
best,-74.92361067701016,74.92361067701016,-74.92643666031573,74.92643666031573,5,0,1,0,0
