Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9116634827020548,-0.9116634827020548,0.9116634827020548,-0.9116634827020548,4,1,0,2,1
best,0.9868139377587314,-0.9868139377587314,0.9868139377587314,-0.9868139377587314,4,0,1,0,0
