Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.73594823398086,74.73594823398086,-74.74439131074749,74.74439131074749,6,0,1,0,0
best,-74.96591181797267,74.96591181797267,-74.96591181797267,74.96591181797267,6,0,0,0,2
