Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.64756500829789,74.64756500829789,-74.73732122875916,74.73732122875916,7,0,1,0,0
best,-74.92910155507262,74.92910155507262,-74.97294627126877,74.97294627126877,5,0,2,0,0
