Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.74510173002338,74.74510173002338,-74.75218657903109,74.75218657903109,7,0,1,0,0
best,-74.90319820744052,74.90319820744052,-74.90319820744052,74.90319820744052,6,0,0,0,2
