Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.65474930132773,74.65474930132773,-74.67029285127995,74.67029285127995,7,1,0,0,0
best,-74.93205545550968,74.93205545550968,-74.93514182768038,74.93514182768038,5,0,1,1,0
