Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.93996477246019,74.93996477246019,-74.94370614175324,74.94370614175324,5,0,0,1,1
best,-75.1770961849508,75.1770961849508,-75.18083475438944,75.18083475438944,3,0,1,1,1
