Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.92486302551477,74.92486302551477,-74.92489362094855,74.92489362094855,4,1,0,1,1
best,-75.05081162851653,75.05081162851653,-75.0839329942236,75.0839329942236,4,2,1,0,2
