Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.05310747147566,75.05310747147566,-75.05536472094997,75.05536472094997,4,0,1,0,3
best,-75.18238226502648,75.18238226502648,-75.20230733711458,75.20230733711458,5,0,2,0,2
