Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.05822229970974,75.05822229970974,-75.08933264738447,75.08933264738447,4,1,1,0,2
best,-75.08654108021383,75.08654108021383,-75.09497326457189,75.09497326457189,4,0,2,0,2
