Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.91349398112861,74.91349398112861,-74.97167964176012,74.97167964176012,8,1,5,2,1
best,-74.92141892335131,74.92141892335131,-74.97167964477201,74.97167964477201,8,1,4,2,1
