Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.90232602540927,74.90232602540927,-74.98940416029758,74.98940416029758,8,0,5,2,2
best,-74.94902328242418,74.94902328242418,-75.04524487231248,75.04524487231248,8,2,5,0,2
