Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.92495148135139,74.92495148135139,-74.94744781513185,74.94744781513185,5,0,1,1,0
best,-75.0321533114471,75.0321533114471,-75.05244941302898,75.05244941302898,6,1,2,1,0
