Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.71524194239053,74.71524194239053,-74.71537580769241,74.71537580769241,7,0,1,0,0
best,-74.88647661471356,74.88647661471356,-74.92959990061769,74.92959990061769,5,0,1,0,1
