Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.95734925404516,74.95734925404516,-74.99610977357266,74.99610977357266,7,0,4,0,0
best,-75.04785753156058,75.04785753156058,-75.14556370708813,75.14556370708813,6,0,4,0,0
