Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.8955450278387,74.8955450278387,-74.8955450278387,74.8955450278387,5,0,0,0,2
best,-75.00476194086006,75.00476194086006,-75.03107282957912,75.03107282957912,4,0,1,0,1
