Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.78574203114788,74.78574203114788,-75.023652962118,75.023652962118,8,2,6,2,0
best,-74.9286527054372,74.9286527054372,-75.14091375955353,75.14091375955353,8,3,9,3,1
