Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.80219663045517,74.80219663045517,-74.88634434303262,74.88634434303262,8,2,6,1,1
best,-74.8849188462319,74.8849188462319,-75.01559059012696,75.01559059012696,8,2,7,2,1
