Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.90708667912088,74.90708667912088,-74.98127642271812,74.98127642271812,8,2,7,1,1
best,-75.05055217690284,75.05055217690284,-75.21329919025949,75.21329919025949,7,3,10,2,0
