Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.88308498615051,74.88308498615051,-74.99652888960166,74.99652888960166,8,4,5,0,2
best,-74.90887192704561,74.90887192704561,-74.97880442211282,74.97880442211282,8,4,5,0,2
