Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.013513513513514097,-0.013513513513514097,0.013513513513514097,-0.013513513513514097,4,1,0,0,1
best,0.0015633395895791602,-0.0015633395895791602,1.0572752673354557e-08,-1.0572752673354557e-08,4,0,1,0,2
