Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.017908802694803272,-0.017908802694803272,0.013513525134483007,-0.013513525134483007,4,1,0,1,0
best,3.814658400486115e-05,-3.814658400486115e-05,1.0638736103185664e-07,-1.0638736103185664e-07,4,1,1,0,1
